time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.6986817941024871,-0.77944508798931,15.14174864985784,6.0934633935082445,0.07212366139124882,0.0,-1.01432507823398,-1.459545114703243,4.343692333980194,-0.16347385319493773,-0.03766735435008298,0.0,475.24587465172493,475.3089317186713,474.5725102858469,474.8918912775549
2.2200000000000015,-0.7613724730515389,-0.8718347520797692,15.409469082884314,6.083440788224035,0.0695073457939328,0.0,-1.0750015267064734,-1.6211271175403408,4.5790142503372415,-0.17534613846925431,-0.05941982650560605,0.0,501.848937247782,500.2664585780518,502.16278471761433,501.2774235295848
2.2800000000000016,-0.8271080679377696,-0.9726425236090561,15.68376806407358,6.072600221496556,0.0665771607150667,0.0,-1.1159197992081638,-1.7400444333106244,4.564039788812657,-0.1943152931130573,-0.03334269299739813,0.0,424.7998979123454,427.0286845146879,428.72256935297816,427.0741422066106
2.3400000000000016,-0.8953252023954786,-1.081000579648625,15.95815559828626,6.061517086701269,0.06522039147444225,0.0,-1.1578348229133761,-1.8728801050444908,4.581759583033191,-0.17034098215224577,-0.006957000452171538,0.0,437.76633294167965,439.9565728376124,436.88599215560515,438.84641706752427
2.4000000000000017,-0.9663063394235617,-1.1984374178871982,16.23755067106917,6.051574580337327,0.06476798811053364,0.0,-1.208112634180824,-2.0426187080660303,4.730325157859973,-0.15777153880236508,-0.008732473969454148,0.0,480.2018116508552,480.0672132929556,480.04297178191007,480.9718455968798
2.4600000000000017,-1.0400381207509268,-1.3253596112242743,16.5219281888057,6.041888138499814,0.0644055214659165,0.0,-1.249568700713804,-2.1889473200227907,4.7484368986553624,-0.17001773393121536,-0.0011387337461780953,0.0,440.5882787071224,441.21585810737196,443.1748647428663,442.1419026446022
2.520000000000002,-1.1163730556514697,-1.461684510528469,16.80911074060703,6.031424111854211,0.06515488792008917,0.0,-1.2949477766535205,-2.3561235164005687,4.823482178264037,-0.18502902435075294,0.031090159254977802,0.0,460.21233736499335,462.7566073903712,461.3763303206308,460.1611058880447
2.580000000000002,-1.1949195519173028,-1.606209916776638,17.092840989986193,6.020467202302042,0.06688370984873249,0.0,-1.3234324439832332,-2.4622435352542835,4.634625363494793,-0.17818484586922304,0.02382131180689075,0.0,371.4207885549506,370.7074676802812,370.8653594965549,371.49761884811204
2.640000000000002,-1.2757908136913012,-1.759547697852988,17.37371150754803,6.009611974078247,0.0679703514052763,0.0,-1.3723760912662086,-2.6499579121723578,4.726715617283925,-0.18703554785314708,0.00311846763012671,0.0,468.32000885701103,466.7066369246763,468.14868956145676,467.4294493544895
2.700000000000002,-1.359248278364194,-1.922897411145248,17.654793923380947,5.998222325676778,0.06810888560544281,0.0,-1.409575093681653,-2.7959582099132625,4.642542338159244,-0.19608390461183817,0.0006384060303621173,0.0,411.2323029812477,411.01247267653986,412.0619933504816,411.2228293724368
2.760000000000002,-1.4451977583146445,-2.096250084448188,17.934355961661293,5.986201992170653,0.06827450733594809,0.0,-1.4554004060269523,-2.983474953936256,4.675373339431768,-0.21058473581172923,0.006698518835965794,0.0,451.0380471212426,451.5272349081804,452.36837940492165,451.1601081178292
2.820000000000002,-1.5336303039962027,-2.2799101752649937,18.21198224576188,5.973416332189238,0.06910881131012392,0.0,-1.492423662304271,-3.139548696494713,4.5786243971906035,-0.21864520219129682,0.025402499234145094,0.0,408.1137560624492,409.7800631988956,409.8141318034818,409.04771397061387
2.880000000000002,-1.6246415547534354,-2.4746290514322133,18.488360025614316,5.959832807286567,0.07135922628901614,0.0,-1.5414458441833478,-3.3521968636917885,4.6328587792197204,-0.25007909090350605,0.054604977583111426,0.0,460.48578442511456,462.7909892898693,461.6382598540123,459.10037819200295
2.940000000000002,-1.718560907072769,-2.6820002772709866,18.766744803120922,5.94461343276814,0.0740882476141369,0.0,-1.5894667884929228,-3.5614096772026236,4.645597983433001,-0.26197199063380366,0.012416171013295674,0.0,451.93340826828296,448.52039122090883,450.3981469185146,449.3710586352635
3.000000000000002,-1.8152137918208757,-2.901345476879923,19.04334116089034,5.928747131656783,0.0747085849626874,0.0,-1.6323585658647288,-3.751333451323625,4.573664853030554,-0.26988027344127014,0.005822191676379148,0.0,423.8853707443557,423.3181042853552,423.84777896716537,423.0929999465983
3.0600000000000023,-1.9144722997009358,-3.1324384825899885,19.315761493883873,5.912702339945337,0.075336651063588,0.0,-1.6763021405610072,-3.9530220295712284,4.506290281009997,-0.2628962138014042,0.018433545794942004,0.0,426.38313097771254,427.45929720273466,426.1822353783608,426.7034076167619
3.1200000000000023,-2.0167793908458638,-3.3778064121486358,19.588897346299248,5.89674394563669,0.07668807506724917,0.0,-1.7339994806769896,-4.227184138227784,4.596488245386348,-0.2729552088156159,0.02965417881784873,0.0,480.7070806147581,481.5567288953047,480.9926047047567,480.16438294228897
3.1800000000000024,-2.122347446413753,-3.638808294618213,19.864466764989402,5.880173652116419,0.07826559240472797,0.0,-1.7850570546799667,-4.474138898046528,4.587873437833954,-0.2835171747768069,0.018538958891083698,0.0,452.43330905297137,451.53745114907605,453.60857751446815,452.6836422028303
3.2400000000000024,-2.231163987112467,-3.9157131984080222,20.141181862371013,5.86302175255279,0.0792312154024124,0.0,-1.8422018818912476,-4.757315364843385,4.634194333248446,-0.2910170909257198,0.010690092973017457,0.0,474.02367902270174,473.41991850541115,474.02838786597897,473.3740941200543
3.3000000000000025,-2.3430932893166454,-4.208213011109074,20.41663713570924,5.845399988094506,0.07955383299713237,0.0,-1.8888085881608179,-4.993955771771798,4.546637675532371,-0.29966227548001,-0.008234398275694312,0.0,432.22847102150655,430.63018785669715,433.27648894813524,432.4584487336838
3.3600000000000025,-2.4579049349323254,-4.5156297999561925,20.687601427650492,5.827437503062168,0.07869290512294835,0.0,-1.93816927152711,-5.254559660682716,4.484212621772614,-0.29880726280073794,-0.030832493528077518,0.0,444.64096689446535,442.7853926573395,443.5078839591487,443.4866690459112
3.4200000000000026,-2.5756996545697945,-4.8391955790014975,20.95507059169137,5.810230652366325,0.07679297560865006,0.0,-1.9881289715298223,-5.532199609160728,4.4300008902057515,-0.2697919040659256,-0.03338548172669213,0.0,448.8960416732531,448.68842870702576,449.2741991818452,451.5376522742042
3.4800000000000026,-2.6963541028668825,-5.179069174768047,21.217854590794133,5.793958080739394,0.07532954821260152,0.0,-2.033541561223107,-5.798064517361468,4.328322369238074,-0.27419984361528754,-0.010693536924957081,0.0,435.52925962679564,437.4233497530584,435.74951033045784,435.30477143378306
3.5400000000000027,-2.819549796264063,-5.534114681952004,21.472415803978308,5.77707635498219,0.07456961454117739,0.0,-2.072951137789465,-6.037967382050691,4.156268842516619,-0.3021522475617212,-0.016934033573700644,0.0,412.1665864194083,411.61463518614335,414.31754333477306,411.7634067660952
