episode,x,y,z,x_velocity,y_velocity,z_velocity,reward
222,-0.3588121984073025,0.24057889249920517,0.0,-3.5467968352013663,0.401513243597544,-1.3879402622192965,-1.3759885254260757
223,-0.35533333681227464,0.23680790497255377,0.0,-3.5246020878918056,0.39663942936781693,-1.3255761395176051,-1.3776272498473052
224,-0.3648501130427155,0.23622546797778174,0.0,-3.5718396338845393,0.3871543507578003,-1.3661685088674005,-1.3760290359377538
225,-0.3517919328637669,0.2268529691911458,0.0,-3.5262634519778966,0.3219012210011184,-1.4092627744210322,-1.3744474474550976
226,-0.36040249690135817,0.22757156432370945,0.0,-3.5640300952742967,0.33437623646931014,-1.393734412234819,-1.3746790545499608
227,-0.5704516091244812,0.08162320955401348,0.0,-3.4655736679423805,-0.540199153438148,-1.9499376729029638,-1.5549326413598241
228,-0.04601284480017079,0.009241921301093262,0.0,-0.5693143883318432,0.09704596236786718,-0.732306576914396,0.5513947745107711
229,-0.02528416415441302,1.0286198308954999e-06,0.0,-0.31769549580901135,-7.697895559855797e-06,-0.44431644065823883,1.1001252133189876
230,-0.02517470125930218,4.158215650584673e-08,0.0,-0.31644873731560774,-3.423623022399995e-07,-0.44390361125932276,1.1002611678517296
231,-0.025441695721328206,3.982423480321767e-09,0.0,-0.31641662663748027,-3.3312800781122525e-08,-0.4448056340671244,1.0994164108870244
232,-0.02545114469274135,-1.022932672694484e-10,0.0,-0.3154089457402596,3.820608391672256e-09,-0.4446190563209642,1.099225495894324
233,-0.025974673333265,-2.3065854824430782e-10,0.0,-0.32537759717812037,1.7428274864676866e-09,-0.4484489861801442,1.0991828227628866
234,-0.02574557049791369,-2.3529508558906093e-10,0.0,-0.3238996556178785,2.573487691729262e-09,-0.44733769214504543,1.0996665289167256
235,-0.02533676452333022,1.4191157653213814e-10,0.0,-0.31813172004875023,-1.7342025018301959e-09,-0.44479101257257464,1.1000224712351152
236,-0.025520608291255686,-9.155907176868454e-11,0.0,-0.3197625547009344,-7.648636634220151e-10,-0.4457424121438933,1.0997069536046251
237,-0.024813675675994164,-5.89981376627869e-10,0.0,-0.3098312016603485,1.964038096071869e-10,-0.44149745080584096,1.1003260901710399
238,-0.025154970595778682,-2.5226729500737742e-09,0.0,-0.3134155782655859,2.3474979296952592e-08,-0.44328284563271253,1.0998328999388582
239,-0.025963729641825497,-4.095707945822915e-10,0.0,-0.3229142240068596,-1.2828626026662462e-09,-0.4478750323862327,1.0988218313313554
240,-0.02494676034337867,-1.893371490908082e-13,0.0,-0.31201247878004396,-1.6232065185913926e-10,-0.44233342018066896,1.1002603362299794
241,-0.02563745553014006,-1.815530524028156e-09,0.0,-0.31945300302380275,1.469484481565165e-08,-0.4460711845588414,1.099289984820585
242,-0.02568702913692934,-1.674732202224198e-09,0.0,-0.32269853672941473,1.5161888082773454e-08,-0.44689576821569504,1.0996569300575478
243,-0.02554695661784008,-1.2110514135461114e-09,0.0,-0.31795830433271943,7.469899330436815e-09,-0.44546401212200376,1.0993338774173673
244,-0.026055773804981298,-3.088927492261868e-09,0.0,-0.3263704661832867,2.5954287559393334e-08,-0.44893895091101804,1.0990873771872112
245,-0.02499506817554123,-8.268085275253306e-09,0.0,-0.31371760674197124,6.858752178231091e-08,-0.44279836875671297,1.100384401006922
246,-0.025485440468601777,-8.405547414452494e-09,0.0,-0.31688622089113133,7.320847328186003e-08,-0.4450413788872346,1.099354740949298
247,-0.024606030203732997,-3.526891248119136e-08,0.0,-0.3085287086328919,2.920661957278086e-07,-0.4405643949669848,1.1007685375455223
248,-0.026210102838937144,-1.3798115644298278e-07,0.0,-0.32619323058065225,1.1597152611607671e-06,-0.449385492046556,1.0985751797344443
249,-0.024793119155478084,-8.371581875222304e-07,0.0,-0.31112113781655293,7.567839616622183e-06,-0.4414678456335441,1.100606155863129
250,-0.02543180402923842,-4.8639238188355285e-06,0.0,-0.3209658966993681,8.068624720345937e-05,-0.4441746765999302,1.1002335202636027
251,-0.025839485554403574,3.790249002210018e-06,0.0,-0.32190480881398886,0.0005788276943994366,-0.4415703955962087,1.0992255558343627
252,-0.04551065040967796,0.002108488500162132,0.0,-0.5682611801048455,0.017194698229258096,-0.7518234538436389,0.553006202665654
253,-0.04785338692573105,0.007775711530085764,0.0,-0.5880903901446983,0.06954095691078241,-0.7387480882036219,0.5496630657278675
254,-0.04667041691706311,0.0064309792084798634,0.0,-0.5743488496878558,0.0572493768742927,-0.7301056493376858,0.5517027352047451
255,-0.033981157712542814,0.048355426993380315,0.0,-0.42014761940502104,0.4791682959082721,-0.9758313332415617,0.8233639360865774
256,-0.010369658714960798,-0.0060151384450569684,0.0,-0.5639416250883997,-0.01588743463393072,-0.4135125217631788,1.5165278731510374
257,-0.047945992088142035,-0.01886092905257754,0.0,-0.6030345797492326,0.32943174877016307,-1.2582279333786035,0.45310017298638255
258,-0.17871994357819487,-0.2199403475404541,0.0,-2.205396365010642,-2.288441599361716,-0.9983671052994769,-0.9520608350907012
259,-32.92118817388776,-150.0,113.14525176520027,-2.591474336587914,-25.532459314602693,8.012186520181585,-3.5316498190817907
260,-36.83418721095475,-150.0,220.2437836337277,-1.5985938400497537,-14.603117526815701,12.35664300639193,-3.7419976205604386
261,-37.48850431542926,-140.1021614954685,300.0,-0.15506703382093623,-11.603232229113084,12.305266670141457,-3.9266341567302625
262,-32.64772618104547,-68.32434967405202,300.0,-1.0375218089928604,-11.150510455734238,12.20591421831198,-3.8650379824116445
263,-33.506246229120904,-38.15479141742276,300.0,-0.3741940855913568,-1.2221487722671904,12.86051203411024,-3.8609256327597965
264,-34.47549806757621,-23.30086409335334,300.0,-0.4239189507659817,0.8635290655761986,12.613523102168227,-3.869473367937612
265,-36.45599384708047,-113.01214998611637,300.0,0.38519830132523764,-5.201209924943888,13.048178444563826,-3.908203816474914
266,-36.78969771787457,-150.0,253.7963363280293,-1.1773844500547521,-15.35318061423578,12.25900992558598,-3.8130654271331963
267,-30.738716146557664,150.0,266.17390377131284,0.7581199442736868,12.597520380654236,9.024509271958236,-3.8461512399952564
268,-34.30309725151882,-150.0,150.6170120611454,-1.459713386734878,-24.117741170910282,8.976338708115868,-3.588001248117934
269,-34.889309359335506,-89.75129423988913,300.0,0.018846603956296726,-7.629442676217703,12.769738800461639,-3.8818679188047067
270,-33.15547560863991,23.357831515907066,300.0,0.6073484988327973,4.535360318954182,11.903541086256773,-3.8644509740148014
271,-34.825986471963304,-69.55051738989826,300.0,-0.38030865385957696,-5.580566824494358,12.758311333209518,-3.878865104835451
272,-34.71677289049529,-23.173042665522843,300.0,-0.9717287916314967,2.401978921233127,12.619145008617135,-3.874728841923944
273,-31.913526842458687,32.34402794783062,300.0,-0.9363424801586248,3.9349407806873824,12.282468612561972,-3.859329074162588
274,-36.45642325865136,-125.96988608502407,300.0,-0.13718810761299516,-11.619069877524888,11.977450664548027,-3.912192332214128
275,-32.48163913572559,13.826790622712569,300.0,-0.6404580507701445,2.737097588374659,12.60094138054847,-3.8570413312353087
276,-30.532592195510123,60.1389934475726,300.0,-0.8201364880577984,0.20252272948392055,12.528537849418623,-3.8692946688063055
277,-34.957399324056254,-150.0,144.6685313648034,-1.0255293496112086,-21.428795968351643,9.912891258941636,-3.5858032636505506
278,-34.12199440914026,-49.897127142993234,300.0,0.03785299666404185,-6.0374437462226895,12.552481252079415,-3.8689348084364537
279,-32.193602924504994,43.53487362768626,300.0,0.6591413527249899,1.3986254258795845,12.414125144109944,-3.865668709187062
280,-32.21557038313689,-62.32083202460177,300.0,0.4307080680123859,-12.164513026467194,11.748191503560925,-3.8644939393904565
281,-32.69149730453243,33.738303694803925,300.0,-0.9333474098690222,3.9395954317316964,12.195559608564315,-3.8647434803939538
282,-34.9151976971962,-59.30687468642758,300.0,0.4023624997463823,-7.232904584375847,12.630450670171932,-3.877626815626744
283,-33.1444660725898,22.55862114565763,300.0,0.1004566196804485,3.6723743322887703,12.249654491183449,-3.865765748476216
284,-35.02538479331951,-48.632593759355444,300.0,-0.4200774377909077,-0.5832549509017723,12.92116060342398,-3.876445723758207
285,-32.769741370927626,12.767667134480845,300.0,-0.6140372433101409,0.6651690356619413,12.73179944699432,-3.85902050765013
286,-31.3952377992646,84.95358013201523,300.0,-0.8847129674333977,6.5362623207784205,11.65446434580269,-3.8808406265899187
287,-36.20708597860311,-116.10547094267349,300.0,-1.1391903406873098,-8.607462668051358,12.983081338503606,-3.9014048217631063
288,-37.29411589318691,-150.0,215.22259430868868,-0.299487314053701,-12.72756943911945,12.514422480664113,-3.7365251658877376
289,-36.00310388562489,-128.90481034818765,300.0,-0.9837049565112097,-11.575823677747556,12.419732119356588,-3.9106171521955586
290,-33.49874793522551,-21.40017972513126,300.0,0.16818943539388176,-2.1422684504512697,12.690444602482428,-3.858824643493568
291,-32.21989559692941,17.41081845052326,300.0,0.07173511104994262,-0.014907946051335219,12.725750525501107,-3.857220611994765
292,-34.30359341778989,-79.41571636278296,300.0,-0.043462441426803444,-8.01852827919858,12.44372115863628,-3.8749427197151274
293,-36.28082594819046,-150.0,220.46783938095876,-1.4428240009101247,-16.74467705536339,11.524527703572048,-3.7362576941994257
294,-35.24226399052986,-150.0,217.13303216130765,-0.3303267313720803,-21.314759954293972,9.618289339839432,-3.719202491215014
295,-39.43343267451043,-134.28802341952462,300.0,-1.1712138129643674,-4.987004867155274,13.077641304899489,-3.9509588965911813
296,-31.07304591613256,150.0,277.05366162285804,-0.7078316354953662,12.182739620169247,9.661766874833196,-3.872345023274333
297,-33.30165766436429,64.24668808609975,300.0,0.6944144101090659,7.402990408522372,11.120008429704697,-3.8839457432519433
298,-29.888649701319647,87.84298809077619,300.0,-0.8884170205491109,3.1791157820411784,12.311204884502235,-3.8818347054980546
299,-31.24841640202002,9.819687392656352,300.0,0.09089256343273422,-1.7890745568964241,12.890301144303738,-3.852949525083569
300,-36.01263008838661,-150.0,258.3458860468374,-0.23069370000053352,-16.468138817089173,11.4229353693104,-3.8153606230441808
301,-32.736072988600846,7.6981745767364345,300.0,-0.6020782863955636,1.0341880497629887,12.770800453705949,-3.8600003047765767
302,-34.6570615508679,-150.0,293.17156026619875,-0.7755750278824703,-22.317860344270745,9.64473517115386,-3.895396233477648
303,-28.818015991746222,149.78666140344038,300.0,0.23021619095788348,8.646692349504496,11.054024601046882,-3.931907149391639
304,-35.60200388423917,-96.00803759986933,300.0,-0.44412659832633977,-6.422364352099317,12.86085668268617,-3.8932825279180543
305,-33.00137022227249,-24.26887863689856,300.0,0.1848215464082068,-2.4304215836608236,12.636799185459155,-3.856137897933059
306,-29.362328303618312,150.0,277.58356956934716,0.08303377103441828,8.134005726465745,10.777799064555696,-3.871311752128425
307,-38.62614372433161,-150.0,227.1285003140024,-1.3858632834019926,-10.554846073325962,13.1322811651823,-3.773903347907481
308,-34.407727395979286,-66.97736137186894,300.0,-0.012884945134611747,-8.307113336115387,12.437058083425661,-3.8722283829160578
309,-37.543498656503445,-139.0477488736492,300.0,-0.5223888644236983,-7.2024372862092,12.937881297828595,-3.927589125511982
310,-27.642832368335803,150.0,226.6836250314194,-0.778097597257832,8.456109856150592,11.023129224175603,-3.7499359539576984
311,-37.91458242680604,-150.0,242.39065998638225,-1.389022705103283,-17.02509744553882,10.757384582287822,-3.8061146127966734
312,-38.802513626247155,-123.60241188402809,300.0,-1.147315301077455,-4.758942548210249,12.988243148592622,-3.9395519149251794
313,-30.335396019502745,150.0,286.9203231095021,-0.565410690189587,9.238479693172795,10.484355000880917,-3.8969031037949713
314,-31.497188106885794,-13.273699688250732,300.0,0.5245523133966821,-3.8158376692730256,12.644697450694308,-3.852249399917541
315,-33.9437730530324,-48.6237504909442,300.0,0.07486689268198599,-5.8530054444027835,12.556359167803857,-3.866887662146626
316,-33.12594677766849,1.5149247471320406,300.0,0.4994039714611018,2.8249530201712476,12.527253749758476,-3.860022995843239
317,-34.123463045974916,-97.46896139875626,300.0,-0.8784752104258289,-9.574136927562455,12.628956012817063,-3.8797036908907216
318,-36.33076727586075,-150.0,179.14827905391556,-1.1545544720955445,-18.68595381940108,10.674713620235948,-3.6605188675973195
319,-33.74447401113719,10.288081332452899,300.0,-0.6093764060274358,0.985786696668417,12.693623057082245,-3.867563687571048
320,-33.80465237135061,-18.73965077863683,300.0,-0.961433816812684,2.0089341341795053,12.760903987057214,-3.8617986329851823
321,-34.13874977800639,33.165361274586054,300.0,-0.1517407841759451,4.267767308436512,12.013458269374603,-3.8738340006709056
322,-38.14880394889278,-150.0,225.7570126476749,-1.3683962064804944,-11.977960346046602,12.960545333195498,-3.768601828877222
323,-32.167237144180426,6.938912484645871,300.0,0.5602817333717722,-0.6702651289391681,12.557071869141495,-3.854768949276282
324,-36.20270287413256,-150.0,201.07815086231236,-0.9759601545381982,-18.118384297997824,11.239158941910699,-3.696516952710517
325,-35.040979362523984,-93.5146690574691,300.0,-0.44885820347112654,-7.3053469948324405,12.710100377983702,-3.888116411949843
326,-36.56484812611641,-150.0,212.38192323536595,-0.3168843579359091,-16.07158819487943,11.671225723244364,-3.724408582589938
327,-37.890613017139714,-150.0,250.22613012413467,-0.3467154087875749,-11.247771130830355,12.76413804934231,-3.815457663673899
328,-32.99226028663382,-48.73936254486885,300.0,0.06999882363077514,-5.911647811808698,12.60836113904847,-3.858906644874401
329,-34.64933502748505,-150.0,174.80126904148946,-1.8443546349750042,-23.72669132457697,9.246113844292076,-3.6325608258057525
330,-34.332291031177185,-62.336511452756866,300.0,-0.38891658595906176,-5.049317574227113,12.828039145211598,-3.8709255632128916
331,-28.936591416268296,150.0,297.20814319553097,0.5955113543124836,9.213814344664739,10.82468778986664,-3.923031950758422
332,-32.840020430787916,39.487910741427164,300.0,-0.03719706755062302,3.7465661577058373,12.112416619204,-3.865442048531041
333,-37.467322752874225,-150.0,253.6294621635291,-0.28716500047862537,-13.766511205092266,11.77413745258554,-3.8248854612564007
334,-35.20746118884226,-150.0,195.51143658410913,-1.7245360024161027,-22.277315086536245,9.73421669897895,-3.675680805562608
335,-38.0290567212965,-145.2755691083102,300.0,-0.5384107632515388,-8.440568812761514,12.91589022383863,-3.9373630972413696
336,-35.32272977364534,-150.0,160.43469019272285,-1.4649359015079038,-20.86504442930808,10.019732940514826,-3.617176610397875
337,-32.39398727299968,33.472906125624164,300.0,-0.147124326538579,-0.10996539861504684,12.467153105775385,-3.8644931401319687
338,-37.99707602570653,-139.7647300856937,300.0,-0.48014848158180745,-9.450494404205374,12.607873829458507,-3.9339027583987303
339,-33.06342378059001,69.73339420289919,300.0,0.6842946355688689,4.588926176748749,11.693875552754676,-3.880765606315091
340,-32.58783130973518,-30.85824334038264,300.0,0.442615620837984,-2.003908657353456,13.053054216249732,-3.8533252016499984
341,-30.802875970503777,77.6805671591576,300.0,-0.8974135908725928,1.8322313230968312,12.500402703311863,-3.879740747274885
342,-33.48679610959722,-17.04535548343321,300.0,0.20338229881875824,1.215630386019252,12.47836519791523,-3.8619438442806477
343,-33.23053463761447,10.783291791714262,300.0,-0.6879596817745905,2.311553675370111,12.647261887508332,-3.862386172546887
344,-35.23034172014095,-150.0,177.53023263475455,-1.499505223387118,-20.767673123139616,9.992640109531989,-3.6421641573762953
345,-35.64047497459272,-150.0,277.6932616886121,-1.2280698229062519,-19.35180460023457,10.43887714347122,-3.8650564337303326
346,-33.94336375957325,68.1200282677655,300.0,0.17300518208989485,8.959734870843894,10.563788419924574,-3.8942853897784873
347,-34.29909647239591,-150.0,164.41498042011833,-0.7136589266688548,-23.500409563048724,8.742832195182151,-3.61152491918065
348,-31.454086929773567,28.203656696444114,300.0,-0.9369507709472862,0.10902653146803187,12.661463885165336,-3.8569505560616206
349,-30.913586633236836,81.94265146627733,300.0,-0.04768857658529241,3.913204434958129,12.062281516796334,-3.878409292718251
350,-35.603634770624744,-150.0,203.1895667688998,-0.4486045005115539,-19.532141864191598,10.28999082156607,-3.6948905092086894
351,-34.95963587145851,-90.11292837004844,300.0,-0.47949023371081984,-6.228862839163205,12.861480020019847,-3.8859243055319954
352,-35.52829177353093,-150.0,260.7547771458941,-1.0620343165623427,-20.834327532217344,9.895919851240267,-3.822248051792566
353,-33.58625698982662,-45.23701055150758,300.0,-0.9920831168134985,-2.9858107866322476,13.095782845840985,-3.863960565538708
354,-35.634000700810276,-150.0,239.16572993925985,-0.17841574519534217,-19.062807612668948,10.819744234359865,-3.7695051704968097
355,-37.18087488107206,-94.43359008401649,300.0,-1.095080504498783,-2.286640543962584,12.975529680104797,-3.910793958958088
356,-32.05989708175158,45.34293084380633,300.0,0.6598412718185792,2.654519109007124,12.281352715659464,-3.864348115992414
357,-32.81130228374101,-55.22456467089119,300.0,-0.38642410824058476,-9.906185053108128,12.588757461155105,-3.86227904012616
358,-34.35609049807032,21.274990326987417,300.0,-0.0018712459766473954,3.294890994357136,12.275637708013294,-3.8746277664762103
359,-34.32375788993953,-36.88491418437141,300.0,-0.332526637755427,-1.2777903486587445,12.841940604449288,-3.8677237191357516
360,-35.53269844632164,-150.0,186.35917575396974,-1.5634480761029546,-20.492850088625257,9.702925619135282,-3.6636284907537537
361,-34.870957203041826,-63.37968447798157,300.0,0.5075944604384863,-3.4244409498143282,12.859380357619335,-3.87723142601167
362,-29.10036699021233,141.33987043544838,300.0,-0.532515453622812,5.298838946989242,11.870737151396451,-3.923628121193254
363,-29.46691594753596,139.6531638672385,300.0,-0.6412959757704686,6.128483649478248,11.45136790910337,-3.92216349202924
364,-33.51718781526871,-19.60043909681228,300.0,-0.9465893903434199,1.4720696187850766,12.859772102592773,-3.861463016434682
365,-32.70249390725089,38.28545793293677,300.0,-0.06148521830709314,3.9881567813871057,12.076149729170586,-3.8641428682335275
366,-33.6963326119472,-49.942185174648316,300.0,-0.9944098139647315,-4.139494700768163,13.077944343265035,-3.8660381053981703
367,-36.759918110154544,-150.0,214.56497463145755,-0.3396914287956508,-16.05241759771135,11.380926509066818,-3.730455483871189
368,-37.53593349856466,-150.0,288.9371126354547,-0.4115243745659562,-15.145373063639285,11.600091356003805,-3.90418694271126
369,-32.16847165805986,10.797336824747465,300.0,0.5817637973887513,-1.4274043885675245,12.567874983794216,-3.8561172797142365
370,-35.96774672162842,-150.0,193.28801927786697,-1.2201305754897005,-18.68643907126834,10.708231836596028,-3.6788541665629912
371,-33.829981290801534,-23.34948580689872,300.0,-0.9645533141963797,0.714459797829876,12.906243740696455,-3.864782294640767
372,-31.88517803937237,-23.108642841534987,300.0,0.08785481025923852,-6.898433408973535,12.70169210294115,-3.855622848088583
373,-38.35809109605632,-150.0,272.7070683402121,-1.3156724152358499,-13.12956518721714,12.28195375420079,-3.8745008752888537
374,-34.796204151728396,-74.31824698187103,300.0,0.001850202439741877,-8.164264159857561,12.447256366537932,-3.8801800831538733
375,-30.791060696769925,150.0,291.5243455441782,0.7726544333566401,10.192232307515889,10.073678206467589,-3.908753178974747
376,-35.356987398140056,-75.73466135683883,300.0,-0.4025547216013884,-6.2770443182846,12.686200958045115,-3.883099003369388
377,-34.333153488401834,-51.01831396518669,300.0,-1.0188711631796836,-3.5436871577636033,13.049428885647027,-3.869376778901685
378,-39.8310934755888,-150.0,250.38636493859386,-1.2630704168959606,-7.030686554327468,13.106766458425792,-3.8398718931673543
379,-33.97409999815024,-90.93521408752522,300.0,-0.9038767580560159,-11.495202174844737,12.423870774195953,-3.876546270228425
380,-33.84179716216109,-41.242302238339356,300.0,-0.9984130190082048,-3.68443350032073,13.025711021510828,-3.8636327029211337
381,-32.398246250665764,56.29944646754953,300.0,-0.8289564452127515,3.958851923633778,12.284019288515498,-3.8705364001286116
382,-32.58853880352225,16.654942449569333,300.0,0.09686065821505208,-0.04853402496090667,12.7214665919975,-3.8597675984641358
383,-35.24971409695244,-150.0,250.30450034098882,-0.44453493316354964,-19.248329172654326,11.014184781787309,-3.7914285305606543
384,-35.34938735782894,-150.0,287.6850481193807,-0.03529103621605589,-17.53476337343116,11.181163033891593,-3.8836400057029974
385,-33.74084388452333,-18.42217019125063,300.0,0.14832417635648182,-2.212218823788169,12.597763717350258,-3.863034549588606
386,-35.62896448783697,-74.0397199475263,300.0,-0.4299350512594506,-1.4926568360036154,13.101015447165906,-3.883824150901007
387,-35.78313984529381,-150.0,180.54038355956138,-0.7285137948705273,-19.360025390456997,10.585863629205384,-3.652620429133444
388,-38.79847113297891,-123.61030413597113,300.0,-1.1454562925761587,-4.349869329044339,13.07743510292777,-3.935714593557412
389,-30.18151452186213,143.33350762672688,300.0,0.18588002324030273,10.847543624331903,10.150504614522623,-3.9231626617285995
390,-34.69478507139062,-82.46362975606144,300.0,0.33719917203300276,-9.08374878242871,12.557253192317926,-3.881729949721221
391,-35.86874494769539,-150.0,236.9733585046939,-0.13810562225701017,-18.26956496089723,11.010781532785247,-3.7650904439509696
392,-35.02360166747956,-59.85457484978178,300.0,0.5165160470700464,-1.9037504938559962,12.850903571492251,-3.8776157756814666
393,-29.76241953978077,118.88219368997892,300.0,-0.12792485977928542,2.4288019097296565,12.259718172176765,-3.9118139328640624
394,-30.892216868170046,150.0,281.5439439947119,-0.29997943020994733,9.506364909183064,10.530876179613404,-3.88378785881302
395,-34.68803895776249,-50.973226637800074,300.0,-0.3579470435305177,-3.9240180210235494,12.851730650418913,-3.872445913574042
396,-35.33753122458767,-45.45394861671153,300.0,-0.3619825833932713,-2.4278535736489384,12.72623991673706,-3.882029995179429
397,-32.740662469472454,-13.465641002650223,300.0,0.4743757283936413,-3.245905744614056,12.679531190882233,-3.8578488282560985
398,-31.770449154079216,68.89752049678528,300.0,-0.8011208130471154,4.597382878668969,11.92771123034594,-3.872043029795247
399,-36.37776865000159,-128.21299337576065,300.0,-0.9445968377569919,-11.647111838664445,12.321018281105962,-3.914486119536483
400,-28.739788997197838,143.39279307917323,300.0,0.22326247476092176,5.038269819757793,11.943436473991298,-3.9318647574412635
401,-34.92431094081213,-150.0,170.15082203483348,-1.7720323017791726,-23.559208032825065,8.983003616813258,-3.6287781738639384
402,-38.126834053718234,-150.0,235.7658580658615,-1.1500521569205677,-10.495679669762493,13.155093273734554,-3.788503119926764
403,-36.4316653980347,-125.46036581347657,300.0,0.25058858724793276,-11.47641894494512,12.265175253424369,-3.9099652669787033
404,-30.47890358718066,83.15543124381506,300.0,-0.12047028796159387,3.2441226680012263,12.221004381201956,-3.8801822473849366
405,-32.697742765128794,55.178328472674,300.0,0.4646482981287539,3.8516896067745616,11.888013633061425,-3.8735617424904447
406,-36.51282166151458,-135.19761896377003,300.0,0.21990992864479414,-11.25240133916982,12.451152143554276,-3.9163437938559427
407,-35.377078870644176,-150.0,162.755058227965,-0.7874874076727449,-20.537966518380994,9.932479240531285,-3.6192306292841523
408,-35.69966329319458,-114.82442940097019,300.0,-0.16327622765580319,-10.401092161948176,12.444399776823754,-3.8982061902236977
409,-33.85116192494674,-34.55998694631611,300.0,-0.982013209158443,-2.443288086488123,12.997152318065252,-3.863725383261954
410,-34.19038849427277,-150.0,154.1201615546913,-1.0018678547130855,-23.186586333565714,9.21814972280906,-3.590563867664562
411,-31.989232537029583,49.44926322492098,300.0,0.4044448869676723,-0.17528790166881153,12.290879944468076,-3.8697326595963357
412,-30.3540048814818,95.15686429017236,300.0,-0.5579991319547046,2.33668124128269,12.187547784820037,-3.8898683537614094
413,-33.99538553295437,54.30906502614548,300.0,-0.8215282864405374,9.075324614611747,10.75510747210055,-3.8869294119155295
414,-33.007234127233346,-46.85736546463206,300.0,0.1697664808777491,-3.9413648826401144,12.820140230667388,-3.857860054394692
415,-37.64427626586583,-150.0,234.5729382166093,-0.681972725350432,-16.562973397003258,11.243534062574575,-3.7851356850321705
416,-35.41082642214389,-150.0,201.11762351462193,-1.2963332400636458,-19.435935118492406,10.436490303029215,-3.689393867147339
417,-33.99262089086024,29.571297053839096,300.0,-0.13535768189302433,0.42518455364265534,12.42088456380226,-3.872972765993981
418,-36.07748712735083,-86.98078303446944,300.0,-0.3865537120202739,-6.816510637083105,12.708990885348216,-3.8938063926333912
419,-34.27608934875273,-27.712509732410876,300.0,0.15600289919682875,-2.686420057267584,12.539924317523402,-3.8716488013270647
420,-34.941328204989055,-48.548334419283854,300.0,0.5472319949612625,-1.014868820620154,12.753547501918376,-3.8767850549928347
421,-33.86458467073787,9.0051843471007,300.0,-0.7525098283128666,3.4311762039127256,12.235905555768156,-3.8661741499508153
422,-34.56436896986339,-150.0,234.98405277091413,-0.2314406479564305,-22.04592997581291,9.743247215223253,-3.7543379830160815
423,-28.496870164629254,150.0,236.18401864161345,0.2989954059454787,8.841599620277922,10.85612015197859,-3.7714312678926745
424,-35.649858314487226,-91.54542669833896,300.0,0.4409297155628525,-4.690219233137196,12.979018176323768,-3.891811271623003
425,-31.07173153327559,104.80093152039507,300.0,0.5717656909659572,5.767129217106938,11.443002935106792,-3.8936132046238026
426,-33.70707342125277,-60.35572439597939,300.0,0.40271967029279404,-7.648694426972814,12.597852844563565,-3.8683365306707076
427,-37.57557540902436,-113.23972335408932,300.0,-1.1357263104103725,-4.628692962868548,13.112493354000906,-3.9203709804612865
428,-35.324205816931354,-132.82532469854152,300.0,-0.05700163818405926,-14.5014097802373,11.772788310899644,-3.904080298996813
429,-32.624860075509936,33.32771345669022,300.0,-0.93767505009338,6.473750105608809,11.720798239533744,-3.865301818532823
430,-34.601742534892445,-150.0,161.74775990656943,-1.93898616957009,-23.23024433028726,9.358402409953527,-3.6109245907328336
431,-34.553262885999914,-29.310434444179677,300.0,-0.34150446492963643,-0.18648794542667824,12.75395415399179,-3.868536368013792
432,-36.93023905897921,-150.0,204.28737146400462,-1.26659893065467,-16.71901166206751,11.233823329698621,-3.7105078646001903
433,-31.2413124694942,16.72406188164877,300.0,0.07195879393214266,-1.1840445454495367,12.798449084182582,-3.85314920738814
434,-29.993275300061587,140.53517352254752,300.0,-0.5317968280839913,6.976937405793505,11.476255315519184,-3.921132336883397
435,-32.412886347911225,-12.519500599410392,300.0,0.47163088655727275,-1.790429013052687,12.897793968572254,-3.855535328598448
436,-33.480352383110265,-4.746389292634521,300.0,0.2008839917087597,0.9597020073639007,12.419783699756124,-3.861713139954654
437,-33.979247054909166,-43.317965553971554,300.0,-0.9903292833761302,-3.504826809990281,13.059551465293545,-3.8655231680433864
438,-36.7206604320132,-150.0,245.49949593877912,-1.280913288331052,-15.489975864385928,11.878474076710464,-3.7972461577552816
439,-32.73884385383263,-21.13754240308612,300.0,0.4537854911969438,-3.3005002876014595,12.867361225704013,-3.858372380508794
440,-36.10797473828644,-150.0,186.08428141860657,-0.963158440245239,-19.85173041164801,10.278680608147942,-3.6683268109791243
441,-32.936364257632974,-1.4936437915820322,300.0,-0.7901456700164331,-1.5712414570116566,12.594152518851494,-3.859737988224016
442,-36.19128535964255,-140.16444743999816,300.0,0.16946157540247225,-13.869167717629228,11.733011957208216,-3.913908486672855
443,-37.33605441281748,-150.0,261.68379404732536,-1.2991679904941273,-12.920131833023433,12.522430316607007,-3.8407478725862045
444,-31.457397205198152,68.88164769644469,300.0,-0.8208485803928777,4.248613145385067,11.963669845396712,-3.8731846430925243
445,-35.43185561973234,-97.77803744871368,300.0,-0.39966987109845903,-5.747740182754692,12.957140166205164,-3.891417125515862
446,-34.61721418315676,-95.59069998575244,300.0,-0.9403839154790694,-11.276586932082282,12.513197965480023,-3.8830523920881643
447,-33.44453839630122,7.2223885640412915,300.0,-0.8198356688107391,2.9771975555978782,12.34743322552601,-3.862244076515226
448,-39.30745645846577,-150.0,286.48966271800435,-1.1939598768340225,-11.260539837238243,12.511669149328235,-3.922551513846023
449,-36.91730584519671,-62.73663817648089,300.0,-0.37565867168543726,1.4335414348848752,12.813531772072091,-3.898739077501889
450,-35.237623014491376,-62.4475079460135,300.0,-0.340512615117025,-6.221237851039936,12.56502212708983,-3.8807688486032017
